127.0.0.1 - - [29/Sep/2020:08:49:36 +0900] "GET / HTTP/1.1" 200 735
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:47:57 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200925.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:47:57 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:47:59 +0900] "GET /contents/anatomyList.do?menuId=AD030501 HTTP/1.1" 200 8869
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:48:00 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:48:00 +0900] "GET /contents/anatomyList.do?menuId=AD030501 HTTP/1.1" 200 8869
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:48:00 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:48:12 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 11916
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:48:12 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:48:13 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:48:13 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 11916
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:48:13 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:53:07 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 11916
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:53:07 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:53:07 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 11916
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:53:15 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10914
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:53:16 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10914
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:53:31 +0900] "POST /function/filedownload/downloadFileList.do HTTP/1.1" 200 193906
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:53:32 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10914
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:34 +0900] "GET /html/admin/contents/library/journal/AD050301-15.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/js/jquery/jquery-1.12.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/js/libs/swiper-5.4.5.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/css/libs/animate.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/css/libs/selectordie.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/css/libs/fontawesome_all.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/css/libs/selectordie_theme_02.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/css/libs/aos.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/css/fonts.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/css/base.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/css/component.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/css/admin/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/css/admin/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 200 31660
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/images/common/layout/logo-tit.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/fonts/LGSmHaR.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:35 +0900] "GET /resource/fonts/LGSmHaSB.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:39 +0900] "GET /contents/journalEdit.do HTTP/1.1" 200 10500
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:39 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:39 +0900] "GET /contents/journalEdit.do HTTP/1.1" 200 10500
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:44 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 11916
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:45 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 11916
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:46 +0900] "POST /contents/journalWrite.do HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:57:46 +0900] "POST /contents/journalWrite.do HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:59:30 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:13:59:59 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:00:36 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:00:39 +0900] "POST /contents/journalWrite.do HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:00:39 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:00:39 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:00:39 +0900] "POST /contents/journalWrite.do HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:00:39 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:01:17 +0900] "GET /contents/scientificList.do?menuId=AD030303 HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:01:17 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/test_0020200928[0].png HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:01:17 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:01:17 +0900] "GET /contents/scientificList.do?menuId=AD030303 HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:01:17 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/test_0020200928[0].png HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:01:18 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /contents/logoList.do?menuId=AD030101 HTTP/1.1" 200 41353
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[15].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /resource/css/component.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[13].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[11].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[9].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[7].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[5].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[3].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[1].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929.png HTTP/1.1" 404 1169
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/defaultimg_268x17220200929.png HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/s3:/an2-lsc-dev-yva-data/upload/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928[2].PNG HTTP/1.1" 404 1201
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200925.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:46 +0900] "GET /contents/logoList.do?menuId=AD030101 HTTP/1.1" 200 41353
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[15].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[13].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[11].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[9].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[7].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[5].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[3].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[1].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929.png HTTP/1.1" 404 1169
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/defaultimg_268x17220200929.png HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/s3:/an2-lsc-dev-yva-data/upload/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928[2].PNG HTTP/1.1" 404 1201
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:47 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200925.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:50 +0900] "POST /contents/logoWrite.do HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:25:50 +0900] "POST /contents/logoWrite.do HTTP/1.1" 200 9815
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:26:25 +0900] "GET /contents/registrationList.do?menuId=AD030700 HTTP/1.1" 200 14277
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:26:25 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Registration_378x26020200928.png HTTP/1.1" 404 1143
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:26:25 +0900] "GET /contents/registrationList.do?menuId=AD030700 HTTP/1.1" 200 14277
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:26:25 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Registration_378x26020200928.png HTTP/1.1" 404 1143
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:26:27 +0900] "POST /contents/registrationWrite.do HTTP/1.1" 200 10809
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:26:27 +0900] "GET /resource/fonts/fa-regular-400.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:26:27 +0900] "POST /contents/registrationWrite.do HTTP/1.1" 200 10809
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:28:54 +0900] "POST /contents/registrationWrite.do HTTP/1.1" 200 10809
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:28:55 +0900] "POST /contents/registrationWrite.do HTTP/1.1" 200 10809
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:28:57 +0900] "GET /contents/webinarList.do?menuId=AD030505 HTTP/1.1" 200 6054
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:28:57 +0900] "GET /contents/webinarList.do?menuId=AD030505 HTTP/1.1" 200 6054
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:28:59 +0900] "GET /contents/injectionList.do?menuId=AD030503 HTTP/1.1" 200 9970
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:28:59 +0900] "GET /contents/injectionList.do?menuId=AD030503 HTTP/1.1" 200 9970
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:02 +0900] "GET /contents/anatomyList.do?menuId=AD030501 HTTP/1.1" 200 8869
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:11 +0900] "GET /contents/anatomyList.do?menuId=AD030501 HTTP/1.1" 200 8869
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /contents/anatomyList.do?menuId=AD030501 HTTP/1.1" 200 8869
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/css/admin/import.css HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/js/jquery/jquery-1.12.4.min.js HTTP/1.1" 200 97166
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/js/libs/swiper-5.4.5.min.js HTTP/1.1" 200 140942
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 200 31693
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/css/libs/aos.min.css HTTP/1.1" 200 26053
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/css/libs/animate.min.css HTTP/1.1" 200 71760
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/css/libs/selectordie.css HTTP/1.1" 200 8566
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/css/libs/fontawesome_all.min.css HTTP/1.1" 200 59011
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/css/libs/selectordie_theme_02.css HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/css/fonts.css HTTP/1.1" 200 1887
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/css/component.css HTTP/1.1" 200 20754
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/css/admin/layout.css HTTP/1.1" 200 7183
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/css/base.css HTTP/1.1" 200 7638
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/css/common.css HTTP/1.1" 200 60891
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:17 +0900] "GET /resource/css/admin/main.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:18 +0900] "GET /resource/images/common/layout/logo-tit.png HTTP/1.1" 200 3062
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:18 +0900] "GET /resource/fonts/LGSmHaR.woff2 HTTP/1.1" 200 1284688
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:18 +0900] "GET /resource/fonts/LGSmHaSB.woff2 HTTP/1.1" 200 1291904
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:18 +0900] "GET /resource/fonts/fa-solid-900.woff2 HTTP/1.1" 200 80328
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:18 +0900] "GET /contents/anatomyList.do?menuId=AD030501 HTTP/1.1" 200 8869
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:19 +0900] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:23 +0900] "GET /contents/injectionList.do?menuId=AD030503 HTTP/1.1" 200 9970
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:23 +0900] "GET /contents/injectionList.do?menuId=AD030503 HTTP/1.1" 200 9970
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:34 +0900] "GET /contents/anatomyList.do?menuId=AD030501 HTTP/1.1" 200 8869
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:34 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:34 +0900] "GET /resource/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:29:35 +0900] "GET /contents/anatomyList.do?menuId=AD030501 HTTP/1.1" 200 8869
10.46.114.18 - - [29/Sep/2020:14:31:52 +0900] "GET / HTTP/1.1" 200 735
10.46.114.18 - - [29/Sep/2020:14:31:54 +0900] "GET /common/login/loginForm.do?deviceType=mobile HTTP/1.1" 200 6052
10.46.114.18 - - [29/Sep/2020:14:31:54 +0900] "GET /common/login/loginForm.do HTTP/1.1" 200 6334
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:36 +0900] "GET /contents/anatomyList.do?menuId=AD030501 HTTP/1.1" 200 8869
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:36 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:36 +0900] "GET /resource/css/common.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:36 +0900] "GET /contents/anatomyList.do?menuId=AD030501 HTTP/1.1" 200 8869
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /contents/logoList.do?menuId=AD030101 HTTP/1.1" 200 41353
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[15].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[13].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[11].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[9].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[7].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[5].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[3].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[1].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929.png HTTP/1.1" 404 1169
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/defaultimg_268x17220200929.png HTTP/1.1" 404 1139
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/s3:/an2-lsc-dev-yva-data/upload/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928[2].PNG HTTP/1.1" 404 1201
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200925.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:56 +0900] "GET /contents/logoList.do?menuId=AD030101 HTTP/1.1" 200 41353
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:57 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[15].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:57 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[13].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:57 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[11].png HTTP/1.1" 404 1177
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:57 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[9].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:57 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[7].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:57 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[5].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:57 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[3].png HTTP/1.1" 404 1175
0:0:0:0:0:0:0:1 - - [29/Sep/2020:14:32:57 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/Branding%20Material_378x260(TEST)20200929[1].png HTTP/1.1" 404 1175
